type_name,kind,owner,file,line,definition_kind,pub_use
,pub_use,llm-tool-runtime,llm-tool-runtime/src/lib.rs,13,pub_use,starter_tools::*
ArtifactContent,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,23,local_def,
VerificationJobRequest,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,34,local_def,
SearchMemoryTool,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,96,local_def,
ReadArtifactTool,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,164,local_def,
RunVerificationTool,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,226,local_def,
ApplyPatchPreviewTool,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,298,local_def,
SubmitPatchTool,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,367,local_def,
StarterToolPorts,struct,llm-tool-runtime,llm-tool-runtime/src/starter_tools.rs,452,local_def,
StaticApprovalPolicy,struct,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,25,local_def,
InMemoryReceiptSink,struct,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,184,local_def,
ToolRuntimeConfig,struct,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,210,local_def,
ToolExecution,struct,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,225,local_def,
ToolRuntime,struct,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,229,local_def,
,pub_use,llm-tool-runtime,llm-tool-runtime/src/runtime.rs,1,pub_use,crate::ToolError as ToolRuntimeError
ToolExecutionPermitScope,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,16,local_def,
ToolExecutionPermit,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,34,local_def,
ToolBackendKind,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,84,local_def,
ToolOutputMode,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,107,local_def,
ToolSideEffectClass,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,118,local_def,
ToolIdempotencyClass,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,140,local_def,
ToolApprovalKind,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,148,local_def,
ToolExposureMode,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,156,local_def,
McpSurfaceKind,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,164,local_def,
ToolReceiptPersistence,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,173,local_def,
ToolOriginKind,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,181,local_def,
ToolPlannerStage,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,192,local_def,
ToolApprovalState,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,215,local_def,
ToolRetryOwner,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,234,local_def,
ApprovalGrantEffectClass,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,259,local_def,
ApprovalGrantCitation,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,280,local_def,
ApprovalGrantScope,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,289,local_def,
ApprovalGrant,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,300,local_def,
ToolErrorClass,enum,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,342,local_def,
ToolExposurePolicy,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,356,local_def,
ToolDescriptor,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,378,local_def,
ToolBudgetContext,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,420,local_def,
ToolCtx,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,432,local_def,
ToolCall,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,473,local_def,
ToolArtifactRef,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,503,local_def,
ToolJobHandle,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,512,local_def,
ToolResult,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,519,local_def,
ToolError,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,581,local_def,
ToolReceipt,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,603,local_def,
ToolEffectDispatchReceiptV1,struct,llm-tool-runtime,llm-tool-runtime/src/contracts.rs,696,local_def,
ToolRegistry,struct,llm-tool-runtime,llm-tool-runtime/src/registry.rs,23,local_def,
ToolExposureRequest,struct,llm-tool-runtime,llm-tool-runtime/src/registry.rs,122,local_def,
ToolExposureDecision,struct,llm-tool-runtime,llm-tool-runtime/src/registry.rs,141,local_def,
ToolExposurePlan,struct,llm-tool-runtime,llm-tool-runtime/src/registry.rs,148,local_def,
ToolObservationMemoryRecordV1,struct,llm-tool-runtime,llm-tool-runtime/src/semantic_memory.rs,10,local_def,
ToolObservationDerivedCandidateTraceV1,struct,llm-tool-runtime,llm-tool-runtime/src/semantic_memory.rs,33,local_def,
ToolObservationMemorySearchV1,struct,llm-tool-runtime,llm-tool-runtime/src/semantic_memory.rs,50,local_def,
InMemoryToolObservationMemory,struct,llm-tool-runtime,llm-tool-runtime/src/semantic_memory.rs,78,local_def,
MechanismBundleV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,52,local_def,
TheoryVersionV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,61,local_def,
TheoryLibraryV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,71,local_def,
HypothesisLibraryV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,81,local_def,
SimulationContractV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,90,local_def,
FitDisposition,enum,mechanism-runtime,mechanism-runtime/src/lib.rs,102,local_def,
FitRunV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,111,local_def,
TheoryRefuterSuiteV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,131,local_def,
RolloutStabilityReportV1,struct,mechanism-runtime,mechanism-runtime/src/lib.rs,145,local_def,
,pub_use,mechanism-runtime,mechanism-runtime/src/lib.rs,33,pub_use,error::*
MechanismValidationError,enum,mechanism-runtime,mechanism-runtime/src/error.rs,5,local_def,
MechanismValidationResult,type,mechanism-runtime,mechanism-runtime/src/error.rs,20,local_def,
ExactnessClass,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,13,local_def,
ConvergenceKind,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,21,local_def,
StopRule,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,29,local_def,
DegradationBehavior,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,37,local_def,
ArtifactAuthorityClass,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,45,local_def,
OperatorContract,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,50,local_def,
OperatorMetadata,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,60,local_def,
KernelRun,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,115,local_def,
ConstraintUnit,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,132,local_def,
Syndrome,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,140,local_def,
KernelArtifactKind,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,148,local_def,
ResidualArtifact,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,158,local_def,
WitnessArtifact,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,165,local_def,
CertificateArtifact,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,173,local_def,
CalibrationReport,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,181,local_def,
KernelRefutationOutcome,enum,recursive-kernel-core,recursive-kernel-core/src/lib.rs,189,local_def,
PerturbationWitness,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,196,local_def,
KernelRefutationResult,struct,recursive-kernel-core,recursive-kernel-core/src/lib.rs,203,local_def,
RemoteExactnessClassV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,72,local_def,
RemoteDisclosureClassV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,79,local_def,
RemoteReplayObligationV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,88,local_def,
AttestationReplayImpactV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,94,local_def,
LocalAdmissionRecommendationV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,101,local_def,
ReplayFailureBehaviorV1,enum,remote-oracle-admission,remote-oracle-admission/src/lib.rs,109,local_def,
AttestationRevocationV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,115,local_def,
AttestationSupersessionV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,175,local_def,
RemoteOracleLeaseV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,233,local_def,
RemoteSliceRequestV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,305,local_def,
RemoteSliceResultV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,377,local_def,
CrossRuntimeReplayTicketV1,struct,remote-oracle-admission,remote-oracle-admission/src/lib.rs,452,local_def,
,pub_use,remote-oracle-admission,remote-oracle-admission/src/lib.rs,11,pub_use,stack_ids::V25ConstitutionCitation
Result,type,semantic-memory,semantic-memory/examples/hostile_memory_integrity.rs,483,local_def,
ProjectionImportResult,struct,semantic-memory,semantic-memory/src/projection_lane.rs,309,local_def,
ProjectionImportLogEntry,struct,semantic-memory,semantic-memory/src/projection_lane.rs,323,local_def,
ProjectionImportFailureReceiptEntry,struct,semantic-memory,semantic-memory/src/projection_lane.rs,382,local_def,
EstimateTokenCounter,struct,semantic-memory,semantic-memory/src/tokenizer.rs,35,local_def,
ImportEnvelope,struct,semantic-memory,semantic-memory/src/projection_import.rs,58,local_def,
ImportRecord,enum,semantic-memory,semantic-memory/src/projection_import.rs,129,local_def,
ImportStatus,enum,semantic-memory,semantic-memory/src/projection_import.rs,183,local_def,
ImportReceipt,struct,semantic-memory,semantic-memory/src/projection_import.rs,226,local_def,
ImportProjectionFreshness,enum,semantic-memory,semantic-memory/src/projection_import.rs,252,local_def,
,pub_use,semantic-memory,semantic-memory/src/projection_import.rs,41,pub_use,stack_ids::EnvelopeId
QuantizedVector,struct,semantic-memory,semantic-memory/src/quantize.rs,13,local_def,
Quantizer,struct,semantic-memory,semantic-memory/src/quantize.rs,24,local_def,
StoragePaths,struct,semantic-memory,semantic-memory/src/storage.rs,12,local_def,
VectorCodecProfileV1,struct,semantic-memory,semantic-memory/src/vector_codec.rs,40,local_def,
VectorArtifactV1,struct,semantic-memory,semantic-memory/src/vector_codec.rs,121,local_def,
RawF32Codec,struct,semantic-memory,semantic-memory/src/vector_codec.rs,204,local_def,
Sq8Codec,struct,semantic-memory,semantic-memory/src/vector_codec.rs,238,local_def,
TurboQuantCodec,struct,semantic-memory,semantic-memory/src/vector_codec.rs,282,local_def,
,pub_use,semantic-memory,semantic-memory/src/hnsw_backend.rs,19,pub_use,crate::hnsw::HnswIndex as HnswBackend
EmbeddingSnapshotRow,struct,semantic-memory,semantic-memory/src/vector_snapshot.rs,13,local_def,
EmbeddingSnapshotV1,struct,semantic-memory,semantic-memory/src/vector_snapshot.rs,21,local_def,
DiscordConfig,struct,semantic-memory,semantic-memory/src/discord.rs,18,local_def,
GraphEdgeRef,struct,semantic-memory,semantic-memory/src/discord.rs,50,local_def,
DiscordResult,struct,semantic-memory,semantic-memory/src/discord.rs,76,local_def,
DiscordScorer,struct,semantic-memory,semantic-memory/src/discord.rs,88,local_def,
StageBudget,struct,semantic-memory,semantic-memory/src/pipeline.rs,15,local_def,
RetrievalStage,struct,semantic-memory,semantic-memory/src/pipeline.rs,35,local_def,
StageInput,struct,semantic-memory,semantic-memory/src/pipeline.rs,60,local_def,
StageOutput,struct,semantic-memory,semantic-memory/src/pipeline.rs,81,local_def,
StopReason,enum,semantic-memory,semantic-memory/src/pipeline.rs,121,local_def,
StageReceipt,struct,semantic-memory,semantic-memory/src/pipeline.rs,152,local_def,
PipelineResult,struct,semantic-memory,semantic-memory/src/pipeline.rs,162,local_def,
RetrievalPipeline,struct,semantic-memory,semantic-memory/src/pipeline.rs,189,local_def,
SubtractionConfig,struct,semantic-memory,semantic-memory/src/subtraction.rs,22,local_def,
CompactionStrategy,enum,semantic-memory,semantic-memory/src/subtraction.rs,43,local_def,
SubtractionCandidate,struct,semantic-memory,semantic-memory/src/subtraction.rs,58,local_def,
SubtractionReceipt,struct,semantic-memory,semantic-memory/src/subtraction.rs,74,local_def,
InvariantCheck,struct,semantic-memory,semantic-memory/src/subtraction.rs,95,local_def,
InvariantViolation,struct,semantic-memory,semantic-memory/src/subtraction.rs,104,local_def,
TemporalConfig,struct,semantic-memory,semantic-memory/src/temporal.rs,22,local_def,
GraphEdgeRef,struct,semantic-memory,semantic-memory/src/temporal.rs,104,local_def,
TemporalRecomputationReceipt,struct,semantic-memory,semantic-memory/src/temporal.rs,187,local_def,
TemporalSearchItem,struct,semantic-memory,semantic-memory/src/temporal.rs,200,local_def,
BooleanSemiring,struct,semantic-memory,semantic-memory/src/provenance.rs,104,local_def,
TropicalSemiring,struct,semantic-memory,semantic-memory/src/provenance.rs,141,local_def,
ProbabilitySemiring,struct,semantic-memory,semantic-memory/src/provenance.rs,203,local_def,
ConfidenceValue,struct,semantic-memory,semantic-memory/src/provenance.rs,241,local_def,
ConfidenceSemiring,struct,semantic-memory,semantic-memory/src/provenance.rs,267,local_def,
ProvenanceItemType,enum,semantic-memory,semantic-memory/src/provenance.rs,322,local_def,
ProvenanceRecord,struct,semantic-memory,semantic-memory/src/provenance.rs,369,local_def,
ProvenanceReceiptV1,struct,semantic-memory,semantic-memory/src/provenance.rs,393,local_def,
ProvenanceOperation,enum,semantic-memory,semantic-memory/src/provenance.rs,419,local_def,
ProvenanceSearchResult,struct,semantic-memory,semantic-memory/src/provenance.rs,861,local_def,
ProvenanceAnnotation,enum,semantic-memory,semantic-memory/src/provenance.rs,870,local_def,
BettiNumbers,struct,semantic-memory,semantic-memory/src/topology.rs,6,local_def,
VoidType,enum,semantic-memory,semantic-memory/src/topology.rs,14,local_def,
TopologicalVoid,struct,semantic-memory,semantic-memory/src/topology.rs,25,local_def,
RoutedExecution,struct,semantic-memory,semantic-memory/src/integration.rs,22,local_def,
DecoderSubtractionCandidate,struct,semantic-memory,semantic-memory/src/integration.rs,64,local_def,
ProvenanceTemporalInput,struct,semantic-memory,semantic-memory/src/integration.rs,140,local_def,
PostSubtractionRecompression,struct,semantic-memory,semantic-memory/src/integration.rs,180,local_def,
ProvenanceEnrichedDiscordResult,struct,semantic-memory,semantic-memory/src/integration.rs,239,local_def,
MemoryLifecycleReport,struct,semantic-memory,semantic-memory/src/integration.rs,300,local_def,
DemonExtract,struct,semantic-memory,semantic-memory/src/integration.rs,323,local_def,
ConfidenceQuantizationRecommendation,struct,semantic-memory,semantic-memory/src/integration.rs,372,local_def,
SystemHealth,struct,semantic-memory,semantic-memory/src/integration.rs,422,local_def,
RoutingAdjustments,struct,semantic-memory,semantic-memory/src/integration.rs,432,local_def,
ErasureCost,struct,semantic-memory,semantic-memory/src/integration.rs,488,local_def,
EntropySearchBoost,struct,semantic-memory,semantic-memory/src/integration.rs,525,local_def,
EpisodeAwareSyndrome,struct,semantic-memory,semantic-memory/src/integration.rs,581,local_def,
KnowledgeRevisionReport,struct,semantic-memory,semantic-memory/src/integration.rs,672,local_def,
KnowledgeGap,struct,semantic-memory,semantic-memory/src/integration.rs,766,local_def,
CommunityCompressionReport,struct,semantic-memory,semantic-memory/src/integration.rs,804,local_def,
SubgraphMaintenanceReport,struct,semantic-memory,semantic-memory/src/integration.rs,838,local_def,
MultiResolutionRoutingDecision,struct,semantic-memory,semantic-memory/src/integration.rs,882,local_def,
Community,struct,semantic-memory,semantic-memory/src/community.rs,5,local_def,
CommunityContradiction,struct,semantic-memory,semantic-memory/src/community.rs,18,local_def,
CompressionDecision,struct,semantic-memory,semantic-memory/src/community.rs,31,local_def,
ImportanceConfig,struct,semantic-memory,semantic-memory/src/compression_governor.rs,17,local_def,
QuantizationLevel,enum,semantic-memory,semantic-memory/src/compression_governor.rs,43,local_def,
ImportanceScore,struct,semantic-memory,semantic-memory/src/compression_governor.rs,59,local_def,
RequantizationReceipt,struct,semantic-memory,semantic-memory/src/compression_governor.rs,74,local_def,
BenchmarkCase,struct,semantic-memory,semantic-memory/src/benchmark.rs,38,local_def,
ExpectedRouting,struct,semantic-memory,semantic-memory/src/benchmark.rs,59,local_def,
CaseResult,struct,semantic-memory,semantic-memory/src/benchmark.rs,84,local_def,
BenchmarkReport,struct,semantic-memory,semantic-memory/src/benchmark.rs,100,local_def,
QueryFixture,struct,semantic-memory,semantic-memory/src/benchmark.rs,533,local_def,
QueryResult,struct,semantic-memory,semantic-memory/src/benchmark.rs,552,local_def,
RetrievalMetrics,struct,semantic-memory,semantic-memory/src/benchmark.rs,574,local_def,
RetrievalBenchmarkReport,struct,semantic-memory,semantic-memory/src/benchmark.rs,599,local_def,
BenchmarkComparison,struct,semantic-memory,semantic-memory/src/benchmark.rs,616,local_def,
BenchmarkConfig,struct,semantic-memory,semantic-memory/src/benchmark.rs,639,local_def,
BenchmarkRunner,struct,semantic-memory,semantic-memory/src/benchmark.rs,982,local_def,
VectorHit,struct,semantic-memory,semantic-memory/src/vector_backend.rs,46,local_def,
VectorIndexConfig,struct,semantic-memory,semantic-memory/src/vector_backend.rs,71,local_def,
VectorIndex,struct,semantic-memory,semantic-memory/src/vector_backend.rs,134,local_def,
UsearchBackend,struct,semantic-memory,semantic-memory/src/usearch_backend.rs,99,local_def,
ChunkRow,type,semantic-memory,semantic-memory/src/documents.rs,20,local_def,
MemoryError,enum,semantic-memory,semantic-memory/src/error.rs,6,local_def,
HnswConfig,type,semantic-memory,semantic-memory/src/hnsw.rs,37,local_def,
HnswHit,type,semantic-memory,semantic-memory/src/hnsw.rs,41,local_def,
HnswIndex,struct,semantic-memory,semantic-memory/src/hnsw.rs,102,local_def,
MatryoshkaConfig,struct,semantic-memory,semantic-memory/src/matryoshka.rs,5,local_def,
MultiResolutionResult,struct,semantic-memory,semantic-memory/src/matryoshka.rs,26,local_def,
RoutingPolicy,struct,semantic-memory,semantic-memory/src/rl_routing.rs,23,local_def,
TrainingExample,struct,semantic-memory,semantic-memory/src/rl_routing.rs,60,local_def,
RoutingOutcome,enum,semantic-memory,semantic-memory/src/rl_routing.rs,186,local_def,
TabularRoutingPolicy,type,semantic-memory,semantic-memory/src/rl_routing.rs,209,local_def,
LateInteractionConfig,struct,semantic-memory,semantic-memory/src/late_interaction.rs,7,local_def,
LateInteractionIndex,struct,semantic-memory,semantic-memory/src/late_interaction.rs,28,local_def,
TokenMatch,struct,semantic-memory,semantic-memory/src/late_interaction.rs,123,local_def,
ReasoningSubgraph,struct,semantic-memory,semantic-memory/src/subgraph_pruning.rs,8,local_def,
AccessLog,struct,semantic-memory,semantic-memory/src/subgraph_pruning.rs,23,local_def,
PruningReceipt,struct,semantic-memory,semantic-memory/src/subgraph_pruning.rs,43,local_def,
MaintenanceReport,struct,semantic-memory,semantic-memory/src/subgraph_pruning.rs,60,local_def,
QueryComplexityClass,enum,semantic-memory,semantic-memory/src/routing.rs,19,local_def,
QueryProfile,struct,semantic-memory,semantic-memory/src/routing.rs,36,local_def,
RoutingDecision,struct,semantic-memory,semantic-memory/src/routing.rs,191,local_def,
RetrievalRouter,struct,semantic-memory,semantic-memory/src/routing.rs,214,local_def,
RoutingMetrics,struct,semantic-memory,semantic-memory/src/routing.rs,355,local_def,
EvalItem,struct,semantic-memory,semantic-memory/src/eval_contradiction.rs,27,local_def,
EvalEdge,struct,semantic-memory,semantic-memory/src/eval_contradiction.rs,40,local_def,
ContradictionCase,struct,semantic-memory,semantic-memory/src/eval_contradiction.rs,53,local_def,
ContradictionMetrics,struct,semantic-memory,semantic-memory/src/eval_contradiction.rs,79,local_def,
ContradictionReport,struct,semantic-memory,semantic-memory/src/eval_contradiction.rs,277,local_def,
ReinstatementContext,struct,semantic-memory,semantic-memory/src/reinstatement.rs,10,local_def,
ReinstatementScore,struct,semantic-memory,semantic-memory/src/reinstatement.rs,21,local_def,
SyndromeSeverity,enum,semantic-memory,semantic-memory/src/decoder.rs,23,local_def,
SyndromeType,enum,semantic-memory,semantic-memory/src/decoder.rs,38,local_def,
Syndrome,struct,semantic-memory,semantic-memory/src/decoder.rs,55,local_def,
CorrectionOperation,enum,semantic-memory,semantic-memory/src/decoder.rs,72,local_def,
Correction,struct,semantic-memory,semantic-memory/src/decoder.rs,93,local_def,
Hyperedge,struct,semantic-memory,semantic-memory/src/decoder.rs,110,local_def,
RefutationResult,struct,semantic-memory,semantic-memory/src/decoder.rs,127,local_def,
ConflictNode,struct,semantic-memory,semantic-memory/src/decoder.rs,457,local_def,
ConflictGraph,struct,semantic-memory,semantic-memory/src/decoder.rs,465,local_def,
MessagePassingResult,struct,semantic-memory,semantic-memory/src/decoder.rs,531,local_def,
FactorKind,enum,semantic-memory,semantic-memory/src/factor_graph.rs,49,local_def,
Factor,struct,semantic-memory,semantic-memory/src/factor_graph.rs,93,local_def,
FactorMetadata,enum,semantic-memory,semantic-memory/src/factor_graph.rs,109,local_def,
FactorGraphNode,struct,semantic-memory,semantic-memory/src/factor_graph.rs,178,local_def,
FactorGraph,struct,semantic-memory,semantic-memory/src/factor_graph.rs,189,local_def,
FactorGraphConfig,struct,semantic-memory,semantic-memory/src/factor_graph.rs,198,local_def,
FactorGraphResult,struct,semantic-memory,semantic-memory/src/factor_graph.rs,444,local_def,
FactorCounts,struct,semantic-memory,semantic-memory/src/factor_graph.rs,461,local_def,
OptionalMultiEmbedFuture,type,semantic-memory,semantic-memory/src/embedder.rs,14,local_def,
OptionalMultiEmbedBatchFuture,type,semantic-memory,semantic-memory/src/embedder.rs,18,local_def,
EmbedFuture,type,semantic-memory,semantic-memory/src/embedder.rs,23,local_def,
EmbedBatchFuture,type,semantic-memory,semantic-memory/src/embedder.rs,26,local_def,
OllamaEmbedder,struct,semantic-memory,semantic-memory/src/embedder.rs,77,local_def,
MockEmbedder,struct,semantic-memory,semantic-memory/src/embedder.rs,251,local_def,
MultiEmbedFuture,type,semantic-memory,semantic-memory/src/embedder.rs,324,local_def,
MultiEmbedBatchFuture,type,semantic-memory,semantic-memory/src/embedder.rs,328,local_def,
SparseWeights,struct,semantic-memory,semantic-memory/src/embedder.rs,336,local_def,
MultiVectorEmbedding,struct,semantic-memory,semantic-memory/src/embedder.rs,406,local_def,
MultiFunctionEmbedding,struct,semantic-memory,semantic-memory/src/embedder.rs,458,local_def,
BgeM3DeriveConfig,struct,semantic-memory,semantic-memory/src/embedder.rs,492,local_def,
BgeM3Embedder,struct,semantic-memory,semantic-memory/src/embedder.rs,529,local_def,
CandleEmbedder,struct,semantic-memory,semantic-memory/src/embedder.rs,776,local_def,
GovernedEncodeResult,struct,semantic-memory,semantic-memory/src/quantize_governed.rs,16,local_def,
GovernedEncodeResult,struct,semantic-memory,semantic-memory/src/quantize_governed.rs,107,local_def,
,pub_use,semantic-memory,semantic-memory/src/quantize_governed.rs,129,pub_use,"governed::{encode_governed, encode_governed_default, GovernedEncodeResult}"
CompatTraceId,struct,semantic-memory,semantic-memory/src/types.rs,21,local_def,
TraceId,type,semantic-memory,semantic-memory/src/types.rs,24,local_def,
Role,enum,semantic-memory,semantic-memory/src/types.rs,59,local_def,
SearchSourceType,enum,semantic-memory,semantic-memory/src/types.rs,110,local_def,
ReplayMode,enum,semantic-memory,semantic-memory/src/types.rs,124,local_def,
ReceiptMode,enum,semantic-memory,semantic-memory/src/types.rs,135,local_def,
ExactnessProfile,enum,semantic-memory,semantic-memory/src/types.rs,148,local_def,
SearchContext,struct,semantic-memory,semantic-memory/src/types.rs,160,local_def,
VectorSearchReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,248,local_def,
SparseRankReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,388,local_def,
DerivedVectorArtifactGenerationV1,struct,semantic-memory,semantic-memory/src/types.rs,397,local_def,
ProveKvPoolGenerationV1,struct,semantic-memory,semantic-memory/src/types.rs,432,local_def,
ProveKvPoolItemMapEntryV1,struct,semantic-memory,semantic-memory/src/types.rs,448,local_def,
ProveKvPoolGenerationStatus,enum,semantic-memory,semantic-memory/src/types.rs,459,local_def,
ProveKvPoolArtifactStatusV1,struct,semantic-memory,semantic-memory/src/types.rs,470,local_def,
ProveKvPoolArtifactBuildReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,482,local_def,
DerivedCandidateReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,499,local_def,
VectorArtifactBuildReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,515,local_def,
SearchReceiptAnswersV1,struct,semantic-memory,semantic-memory/src/types.rs,554,local_def,
SearchResponse,struct,semantic-memory,semantic-memory/src/types.rs,670,local_def,
ChunkManifestEntry,struct,semantic-memory,semantic-memory/src/types.rs,682,local_def,
ChunkManifestIngestOptions,struct,semantic-memory,semantic-memory/src/types.rs,700,local_def,
ChunkManifestChunkMapping,struct,semantic-memory,semantic-memory/src/types.rs,715,local_def,
ChunkManifestIngestResult,struct,semantic-memory,semantic-memory/src/types.rs,734,local_def,
ExplainedSearchResponse,struct,semantic-memory,semantic-memory/src/types.rs,747,local_def,
SearchReplayReportV1,struct,semantic-memory,semantic-memory/src/types.rs,756,local_def,
ProjectionQuery,struct,semantic-memory,semantic-memory/src/types.rs,779,local_def,
ProjectionClaimVersion,struct,semantic-memory,semantic-memory/src/types.rs,829,local_def,
ProjectionRelationVersion,struct,semantic-memory,semantic-memory/src/types.rs,857,local_def,
ProjectionEpisode,struct,semantic-memory,semantic-memory/src/types.rs,884,local_def,
ProjectionEntityAlias,struct,semantic-memory,semantic-memory/src/types.rs,904,local_def,
ProjectionEvidenceRef,struct,semantic-memory,semantic-memory/src/types.rs,925,local_def,
Session,struct,semantic-memory,semantic-memory/src/types.rs,940,local_def,
Message,struct,semantic-memory,semantic-memory/src/types.rs,957,local_def,
Fact,struct,semantic-memory,semantic-memory/src/types.rs,976,local_def,
Document,struct,semantic-memory,semantic-memory/src/types.rs,995,local_def,
TextChunk,struct,semantic-memory,semantic-memory/src/types.rs,1014,local_def,
SearchResult,struct,semantic-memory,semantic-memory/src/types.rs,1025,local_def,
SearchSource,enum,semantic-memory,semantic-memory/src/types.rs,1048,local_def,
EpisodeMeta,struct,semantic-memory,semantic-memory/src/types.rs,1148,local_def,
EpisodeAsOfReceiptV1,struct,semantic-memory,semantic-memory/src/types.rs,1169,local_def,
EpisodeOutcome,enum,semantic-memory,semantic-memory/src/types.rs,1181,local_def,
VerificationStatus,enum,semantic-memory,semantic-memory/src/types.rs,1224,local_def,
ScoreBreakdown,struct,semantic-memory,semantic-memory/src/types.rs,1247,local_def,
ExplainedResult,struct,semantic-memory,semantic-memory/src/types.rs,1294,local_def,
ExplainedResultAnswerV1,struct,semantic-memory,semantic-memory/src/types.rs,1303,local_def,
GraphDirection,enum,semantic-memory,semantic-memory/src/types.rs,1388,local_def,
GraphEdge,struct,semantic-memory,semantic-memory/src/types.rs,1399,local_def,
GraphEdgeType,enum,semantic-memory,semantic-memory/src/types.rs,1415,local_def,
EmbeddingDisplacement,struct,semantic-memory,semantic-memory/src/types.rs,1442,local_def,
MemoryStats,struct,semantic-memory,semantic-memory/src/types.rs,1455,local_def,
NamespaceDeleteReport,struct,semantic-memory,semantic-memory/src/types.rs,1476,local_def,
